Test no, Test Name, Learner, Trainer, C_0, C_1, C_2, C_3, C_4, Value selected , Correction , Date, Answering Time (ms), Other Parameters
26,dice,Lorenzo,Jeremy,4,1,,,,4,true,[2022-07-26 15:06(03.169)],21793,background black - foreground green,bg opacity .2,"Value Set 0,1,2,3,4,5,6,7,8,9"
27,dice,Lorenzo,Jeremy,4,2,,,,2,false,[2022-07-26 15:06(04.187)],416,background black - foreground green,bg opacity .2,"Value Set 0,1,2,3,4,5,6,7,8,9"
28,dice,Lorenzo,Jeremy,8,9,,,,9,true,[2022-07-26 15:06(05.390)],640,background black - foreground green,bg opacity .2,"Value Set 0,1,2,3,4,5,6,7,8,9"
29,dice,Lorenzo,Jeremy,0,1,,,,0,false,[2022-07-26 15:06(10.554)],1518,background black - foreground green,bg opacity .2,"Value Set 0,1,2,3,4,5,6,7,8,9"
30,dice,Lorenzo,Jeremy,8,3,,,,8,true,[2022-07-26 15:06(11.369)],397,background black - foreground green,bg opacity .2,"Value Set 0,1,2,3,4,5,6,7,8,9"
31,dice,Lorenzo,Jeremy,0,4,,,,4,true,[2022-07-26 15:11(19.240)],815,background black - foreground green,bg opacity .2,"Value Set 0,1,2,3,4,5,6,7,8,9"
32,dice,Lorenzo,Jeremy,9,7,,,,9,true,[2022-07-26 15:11(30.484)],717,background black - foreground green,bg opacity .2,"Value Set 0,1,2,3,4,5,6,7,8,9"
33,dice,Lorenzo,Jeremy,4,5,,,,5,true,[2022-07-26 15:11(58.656)],2066,background black - foreground green,bg opacity .2,"Value Set 0,1,2,3,4,5,6,7,8,9"
34,dice,Lorenzo,Jeremy,3,7,,,,7,true,[2022-07-26 15:12(06.44)],767,background black - foreground green,bg opacity .2,"Value Set 0,1,2,3,4,5,6,7,8,9"
35,dice,Lorenzo,Jeremy,6,4,,,,6,true,[2022-07-26 15:12(16.134)],425,background black - foreground green,bg opacity .2,"Value Set 0,1,2,3,4,5,6,7,8,9"
36,dice,Lorenzo,Jeremy,1,7,,,,7,true,[2022-07-27 09:52(25.224)],514,background black - foreground green,bg opacity .2,"Value Set 0,1,2,3,4,5,6,7,8,9"
37,dice,Lorenzo,Jeremy,4,1,,,,4,true,[2022-07-27 09:52(33.51)],431,background black - foreground green,bg opacity .2,"Value Set 0,1,2,3,4,5,6,7,8,9"
38,dice,Lorenzo,Jeremy,3,4,,,,4,true,[2022-07-27 09:52(39.175)],499,background black - foreground green,bg opacity .2,"Value Set 0,1,2,3,4,5,6,7,8,9"
39,dice,Lorenzo,Jeremy,6,9,,,,6,false,[2022-07-27 09:52(42.425)],416,background black - foreground green,bg opacity .2,"Value Set 0,1,2,3,4,5,6,7,8,9"
40,dice,Lorenzo,Jeremy,2,0,,,,2,true,[2022-07-27 09:52(45.482)],458,background black - foreground green,bg opacity .2,"Value Set 0,1,2,3,4,5,6,7,8,9"
41,rect,Lorenzo,Jeremy,0,1,,,,1,true,[2022-07-27 09:52(49.858)],1092,background black - foreground green,bg opacity .2,"Value Set 0,1,2,3,4,5,6,7,8,9"
42,rect,Lorenzo,Jeremy,3,2,,,,3,true,[2022-07-27 09:52(54.588)],473,background black - foreground green,bg opacity .2,"Value Set 0,1,2,3,4,5,6,7,8,9"
43,rect,Lorenzo,Jeremy,6,9,,,,6,false,[2022-07-27 09:52(57.856)],466,background black - foreground green,bg opacity .2,"Value Set 0,1,2,3,4,5,6,7,8,9"
44,rect,Lorenzo,Jeremy,2,0,,,,2,true,[2022-07-27 09:53(03.885)],3788,background black - foreground green,bg opacity .2,"Value Set 0,1,2,3,4,5,6,7,8,9"
45,rect,Lorenzo,Jeremy,1,5,,,,5,true,[2022-07-27 09:53(09.468)],658,background black - foreground green,bg opacity .2,"Value Set 0,1,2,3,4,5,6,7,8,9"
46,heap,Lorenzo,Jeremy,6,9,,,,9,true,[2022-07-27 09:53(16.427)],742,background black - foreground green,bg opacity .2,"Value Set 0,1,2,3,4,5,6,7,8,9"
47,heap,Lorenzo,Jeremy,7,6,,,,7,true,[2022-07-27 09:53(27.197)],399,background black - foreground green,bg opacity .2,"Value Set 0,1,2,3,4,5,6,7,8,9"
48,heap,Lorenzo,Jeremy,5,3,,,,5,true,[2022-07-27 09:53(33.253)],1342,background black - foreground green,bg opacity .2,"Value Set 0,1,2,3,4,5,6,7,8,9"
49,heap,Lorenzo,Jeremy,4,7,,,,7,true,[2022-07-27 09:53(37.62)],909,background black - foreground green,bg opacity .2,"Value Set 0,1,2,3,4,5,6,7,8,9"
50,heap,Lorenzo,Jeremy,3,6,,,,6,true,[2022-07-27 09:53(40.228)],525,background black - foreground green,bg opacity .2,"Value Set 0,1,2,3,4,5,6,7,8,9"
51,heap,Lorenzo,Jeremy,8,0,,,,8,true,[2022-07-27 09:53(54.589)],424,background black - foreground green,bg opacity .2,"Value Set 0,1,2,3,4,5,6,7,8,9"
52,heap,Lorenzo,Jeremy,3,9,,,,9,true,[2022-07-27 09:53(57.921)],900,background black - foreground green,bg opacity .2,"Value Set 0,1,2,3,4,5,6,7,8,9"
53,heap,Lorenzo,Jeremy,5,4,,,,5,true,[2022-07-27 09:54(01.740)],490,background black - foreground green,bg opacity .2,"Value Set 0,1,2,3,4,5,6,7,8,9"
54,heap,Lorenzo,Jeremy,8,9,,,,8,false,[2022-07-27 09:54(05.992)],432,background black - foreground green,bg opacity .2,"Value Set 0,1,2,3,4,5,6,7,8,9"
55,heap,Lorenzo,Jeremy,0,4,,,,4,true,[2022-07-27 09:54(10.811)],566,background black - foreground green,bg opacity .2,"Value Set 0,1,2,3,4,5,6,7,8,9"
56,heap,Lorenzo,Jeremy,4,7,,,,7,true,[2022-07-27 09:54(14.460)],624,background black - foreground green,bg opacity .2,"Value Set 0,1,2,3,4,5,6,7,8,9"
57,heap,Lorenzo,Jeremy,7,6,,,,7,true,[2022-07-27 09:54(18.388)],791,background black - foreground green,bg opacity .2,"Value Set 0,1,2,3,4,5,6,7,8,9"
58,heap,Lorenzo,Jeremy,6,1,,,,6,true,[2022-07-27 09:54(24.394)],462,background black - foreground green,bg opacity .2,"Value Set 0,1,2,3,4,5,6,7,8,9"
59,heap,Lorenzo,Jeremy,6,0,,,,6,true,[2022-07-27 09:54(31.878)],616,background black - foreground green,bg opacity .2,"Value Set 0,1,2,3,4,5,6,7,8,9"
60,heap,Lorenzo,Jeremy,4,1,,,,4,true,[2022-07-27 09:54(33.865)],415,background black - foreground green,bg opacity .2,"Value Set 0,1,2,3,4,5,6,7,8,9"
61,dice,Lorenzo,Jeremy,2,9,,,,9,true,[2022-07-27 09:54(52.329)],457,background black - foreground green,bg opacity .2,"Value Set 0,1,2,3,4,5,6,7,8,9"
62,dice,Lorenzo,Jeremy,9,4,,,,9,true,[2022-07-27 09:54(56.572)],699,background black - foreground green,bg opacity .2,"Value Set 0,1,2,3,4,5,6,7,8,9"
63,dice,Lorenzo,Jeremy,5,2,,,,5,true,[2022-07-27 09:55(02.86)],725,background black - foreground green,bg opacity .2,"Value Set 0,1,2,3,4,5,6,7,8,9"
64,dice,Lorenzo,Jeremy,6,8,,,,6,false,[2022-07-27 09:55(07.716)],437,background black - foreground green,bg opacity .2,"Value Set 0,1,2,3,4,5,6,7,8,9"
65,dice,Lorenzo,Jeremy,4,3,,,,4,true,[2022-07-27 09:55(09.129)],709,background black - foreground green,bg opacity .2,"Value Set 0,1,2,3,4,5,6,7,8,9"
66,dice,Lorenzo,Jeremy,6,5,,,,6,true,[2022-07-27 09:55(14.75)],426,background black - foreground green,bg opacity .2,"Value Set 0,1,2,3,4,5,6,7,8,9"
67,dice,Lorenzo,Jeremy,0,7,,,,7,true,[2022-07-27 09:55(18.651)],616,background black - foreground green,bg opacity .2,"Value Set 0,1,2,3,4,5,6,7,8,9"
68,dice,Lorenzo,Jeremy,3,7,,,,7,true,[2022-07-27 09:55(22.134)],884,background black - foreground green,bg opacity .2,"Value Set 0,1,2,3,4,5,6,7,8,9"
69,dice,Lorenzo,Jeremy,6,3,,,,6,true,[2022-07-27 09:55(27.665)],448,background black - foreground green,bg opacity .2,"Value Set 0,1,2,3,4,5,6,7,8,9"
70,dice,Lorenzo,Jeremy,8,0,,,,8,true,[2022-07-27 09:55(31.98)],2997,background black - foreground green,bg opacity .2,"Value Set 0,1,2,3,4,5,6,7,8,9"
71,disc,Lorenzo,Jeremy,2,5,8,,,8,true,[2022-07-27 09:56(02.594)],629,background black - foreground green,bg opacity .2,"Value Set 0,1,2,3,4,5,6,7,8,9"
72,disc,Lorenzo,Jeremy,1,5,7,,,5,false,[2022-07-27 09:56(11.231)],482,background black - foreground green,bg opacity .2,"Value Set 0,1,2,3,4,5,6,7,8,9"
73,disc,Lorenzo,Jeremy,2,5,1,,,5,true,[2022-07-27 09:56(13.68)],432,background black - foreground green,bg opacity .2,"Value Set 0,1,2,3,4,5,6,7,8,9"
74,disc,Lorenzo,Jeremy,1,7,9,,,9,true,[2022-07-27 09:56(17.562)],823,background black - foreground green,bg opacity .2,"Value Set 0,1,2,3,4,5,6,7,8,9"
75,disc,Lorenzo,Jeremy,8,9,0,,,8,false,[2022-07-27 09:56(19.643)],541,background black - foreground green,bg opacity .2,"Value Set 0,1,2,3,4,5,6,7,8,9"
76,disc,Lorenzo,Jeremy,2,9,4,,,9,true,[2022-07-27 09:56(23.804)],499,background black - foreground green,bg opacity .2,"Value Set 0,1,2,3,4,5,6,7,8,9"
77,disc,Lorenzo,Jeremy,9,3,7,,,9,true,[2022-07-27 09:56(28.323)],724,background black - foreground green,bg opacity .2,"Value Set 0,1,2,3,4,5,6,7,8,9"
78,disc,Lorenzo,Jeremy,8,4,3,,,8,true,[2022-07-27 09:56(34.471)],609,background black - foreground green,bg opacity .2,"Value Set 0,1,2,3,4,5,6,7,8,9"
79,disc,Lorenzo,Jeremy,7,5,1,,,5,false,[2022-07-27 09:56(40.952)],558,background black - foreground green,bg opacity .2,"Value Set 0,1,2,3,4,5,6,7,8,9"
80,disc,Lorenzo,Jeremy,9,8,7,,,9,true,[2022-07-27 09:56(42.413)],652,background black - foreground green,bg opacity .2,"Value Set 0,1,2,3,4,5,6,7,8,9"
81,disc,Lorenzo,Jeremy,0,3,6,,,6,true,[2022-07-27 09:56(51.578)],506,background black - foreground green,bg opacity .2,"Value Set 0,1,2,3,4,5,6,7,8,9"
82,dice,Lorenzo,Jeremy,7,1,0,,,7,true,[2022-07-27 09:57(01.394)],875,background black - foreground green,bg opacity .2,"Value Set 0,1,2,3,4,5,6,7,8,9"
83,dice,Lorenzo,Jeremy,6,2,8,,,6,false,[2022-07-27 09:57(18.343)],741,background black - foreground green,bg opacity .2,"Value Set 0,1,2,3,4,5,6,7,8,9"
84,dice,Lorenzo,Jeremy,5,3,6,,,5,false,[2022-07-27 09:57(22.494)],666,background black - foreground green,bg opacity .2,"Value Set 0,1,2,3,4,5,6,7,8,9"
85,dice,Lorenzo,Jeremy,5,1,0,,,5,true,[2022-07-27 09:57(23.788)],691,background black - foreground green,bg opacity .2,"Value Set 0,1,2,3,4,5,6,7,8,9"
86,dice,Lorenzo,Jeremy,2,6,7,,,7,true,[2022-07-27 09:57(30.321)],2360,background black - foreground green,bg opacity .2,"Value Set 0,1,2,3,4,5,6,7,8,9"
87,dice,Lorenzo,Jeremy,3,4,5,,,5,true,[2022-07-27 09:57(36.495)],564,background black - foreground green,bg opacity .2,"Value Set 0,1,2,3,4,5,6,7,8,9"
88,dice,Lorenzo,Jeremy,2,8,6,,,8,true,[2022-07-27 09:57(42.424)],440,background black - foreground green,bg opacity .2,"Value Set 0,1,2,3,4,5,6,7,8,9"
89,dice,Lorenzo,Jeremy,7,0,4,,,7,true,[2022-07-27 09:57(47.236)],1259,background black - foreground green,bg opacity .2,"Value Set 0,1,2,3,4,5,6,7,8,9"
90,dice,Lorenzo,Jeremy,4,8,7,,,8,true,[2022-07-27 09:57(52.643)],477,background black - foreground green,bg opacity .2,"Value Set 0,1,2,3,4,5,6,7,8,9"
91,dice,Lorenzo,Jeremy,1,4,6,,,6,true,[2022-07-27 09:57(55.805)],976,background black - foreground green,bg opacity .2,"Value Set 0,1,2,3,4,5,6,7,8,9"
92,rect,Lorenzo,Jeremy,4,8,5,,,8,true,[2022-07-27 09:58(12.748)],1284,background black - foreground green,bg opacity .2,"Value Set 0,1,2,3,4,5,6,7,8,9"
93,rect,Lorenzo,Jeremy,0,1,3,,,3,true,[2022-07-27 09:58(20.990)],1443,background black - foreground green,bg opacity .2,"Value Set 0,1,2,3,4,5,6,7,8,9"
94,dice,Lorenzo,Jeremy,4,2,5,,,4,false,[2022-07-27 09:58(39.21)],741,background black - foreground green,bg opacity .2,"Value Set 0,1,2,3,4,5,6,7,8,9"
95,dice,Lorenzo,Jeremy,2,7,4,,,7,true,[2022-07-27 09:58(40.447)],699,background black - foreground green,bg opacity .2,"Value Set 0,1,2,3,4,5,6,7,8,9"
96,dice,Lorenzo,Jeremy,9,0,5,,,9,true,[2022-07-27 09:58(46.838)],657,background black - foreground green,bg opacity .2,"Value Set 0,1,2,3,4,5,6,7,8,9"
97,dice,Lorenzo,Jeremy,1,0,9,,,9,true,[2022-07-27 09:58(57.323)],9771,background black - foreground green,bg opacity .2,"Value Set 0,1,2,3,4,5,6,7,8,9"
98,dice,Lorenzo,Jeremy,1,3,0,,,3,true,[2022-07-27 09:59(04.665)],515,background black - foreground green,bg opacity .2,"Value Set 0,1,2,3,4,5,6,7,8,9"
99,rect,Lorenzo,Jeremy,1,7,8,,,8,true,[2022-07-27 09:59(12.542)],491,background black - foreground green,bg opacity .2,"Value Set 0,1,2,3,4,5,6,7,8,9"
100,rect,Lorenzo,Jeremy,2,6,7,,,6,false,[2022-07-27 09:59(16.575)],666,background black - foreground green,bg opacity .2,"Value Set 0,1,2,3,4,5,6,7,8,9"
101,rect,Lorenzo,Jeremy,8,2,5,,,8,true,[2022-07-27 09:59(18.762)],483,background black - foreground green,bg opacity .2,"Value Set 0,1,2,3,4,5,6,7,8,9"
102,rect,Lorenzo,Jeremy,0,1,2,,,1,false,[2022-07-27 09:59(25.828)],1133,background black - foreground green,bg opacity .2,"Value Set 0,1,2,3,4,5,6,7,8,9"
103,rect,Lorenzo,Jeremy,5,0,7,,,5,false,[2022-07-27 09:59(27.8)],702,background black - foreground green,bg opacity .2,"Value Set 0,1,2,3,4,5,6,7,8,9"
104,dice,Lorenzo,Jeremy,5,8,3,,,8,true,[2022-07-27 09:59(37.485)],543,background black - foreground green,bg opacity .2,"Value Set 0,1,2,3,4,5,6,7,8,9"
105,dice,Lorenzo,Jeremy,2,6,5,,,6,true,[2022-07-27 09:59(42.687)],599,background black - foreground green,bg opacity .2,"Value Set 0,1,2,3,4,5,6,7,8,9"
106,dice,Lorenzo,Jeremy,9,0,7,,,9,true,[2022-07-27 09:59(45.293)],868,background black - foreground green,bg opacity .2,"Value Set 0,1,2,3,4,5,6,7,8,9"
107,dice,Lorenzo,Jeremy,2,5,9,,,9,true,[2022-07-27 09:59(49.386)],639,background black - foreground green,bg opacity .2,"Value Set 0,1,2,3,4,5,6,7,8,9"
108,dice,Lorenzo,Jeremy,1,8,5,,,8,true,[2022-07-27 09:59(52.970)],642,background black - foreground green,bg opacity .2,"Value Set 0,1,2,3,4,5,6,7,8,9"
109,rect,Lorenzo,Jeremy,4,8,9,,,9,true,[2022-07-27 10:00(12.341)],583,background black - foreground green,bg opacity .2,"Value Set 0,1,2,3,4,5,6,7,8,9"
110,rect,Lorenzo,Jeremy,3,8,1,,,8,true,[2022-07-27 10:00(16.375)],550,background black - foreground green,bg opacity .2,"Value Set 0,1,2,3,4,5,6,7,8,9"
111,rect,Lorenzo,Jeremy,2,4,1,,,4,true,[2022-07-27 10:00(24.602)],557,background black - foreground green,bg opacity .2,"Value Set 0,1,2,3,4,5,6,7,8,9"
112,rect,Lorenzo,Jeremy,5,1,9,,,9,true,[2022-07-27 10:00(30.349)],5106,background black - foreground green,bg opacity .2,"Value Set 0,1,2,3,4,5,6,7,8,9"
113,rect,Lorenzo,Jeremy,9,4,8,,,9,true,[2022-07-27 10:00(33.831)],891,background black - foreground green,bg opacity .2,"Value Set 0,1,2,3,4,5,6,7,8,9"
114,rect,Lorenzo,Jeremy,2,3,7,,,7,true,[2022-07-27 10:00(53.87)],482,background black - foreground green,bg opacity .2,"Value Set 0,1,2,3,4,5,6,7,8,9"
115,rect,Lorenzo,Jeremy,5,1,8,,,5,false,[2022-07-27 10:00(57.331)],692,background black - foreground green,bg opacity .2,"Value Set 0,1,2,3,4,5,6,7,8,9"
116,rect,Lorenzo,Jeremy,8,1,4,,,8,true,[2022-07-27 10:00(58.623)],467,background black - foreground green,bg opacity .2,"Value Set 0,1,2,3,4,5,6,7,8,9"
117,rect,Lorenzo,Jeremy,9,0,4,,,9,true,[2022-07-27 10:01(04.896)],398,background black - foreground green,bg opacity .2,"Value Set 0,1,2,3,4,5,6,7,8,9"
118,rect,Lorenzo,Jeremy,3,5,4,,,5,true,[2022-07-27 10:01(07.779)],483,background black - foreground green,bg opacity .2,"Value Set 0,1,2,3,4,5,6,7,8,9"
119,rect,Lorenzo,Jeremy,2,3,6,,,6,true,[2022-07-27 10:01(15.631)],2453,background black - foreground green,bg opacity .2,"Value Set 0,1,2,3,4,5,6,7,8,9"
120,rect,Lorenzo,Jeremy,2,3,6,,,6,true,[2022-07-27 10:01(21.228)],616,background black - foreground green,bg opacity .2,"Value Set 0,1,2,3,4,5,6,7,8,9"
121,rect,Lorenzo,Jeremy,6,8,7,,,8,true,[2022-07-27 10:01(22.630)],683,background black - foreground green,bg opacity .2,"Value Set 0,1,2,3,4,5,6,7,8,9"
122,rect,Lorenzo,Jeremy,4,0,9,,,9,true,[2022-07-27 10:01(27.976)],607,background black - foreground green,bg opacity .2,"Value Set 0,1,2,3,4,5,6,7,8,9"
123,rect,Lorenzo,Jeremy,6,3,2,,,6,true,[2022-07-27 10:01(31.17)],540,background black - foreground green,bg opacity .2,"Value Set 0,1,2,3,4,5,6,7,8,9"
124,rect,Lorenzo,Jeremy,0,8,2,,,8,true,[2022-07-27 10:02(04.456)],616,background black - foreground green,bg opacity .2,"Value Set 0,1,2,3,4,5,6,7,8,9"
125,rect,Lorenzo,Jeremy,4,5,0,,,5,true,[2022-07-27 10:02(08.699)],683,background black - foreground green,bg opacity .2,"Value Set 0,1,2,3,4,5,6,7,8,9"
126,rect,Lorenzo,Jeremy,7,9,8,,,9,true,[2022-07-27 10:02(10.695)],658,background black - foreground green,bg opacity .2,"Value Set 0,1,2,3,4,5,6,7,8,9"
127,rect,Lorenzo,Jeremy,1,2,3,,,3,true,[2022-07-27 10:02(18.16)],1428,background black - foreground green,bg opacity .2,"Value Set 0,1,2,3,4,5,6,7,8,9"
128,rect,Lorenzo,Jeremy,9,6,7,,,6,false,[2022-07-27 10:02(24.772)],1083,background black - foreground green,bg opacity .2,"Value Set 0,1,2,3,4,5,6,7,8,9"
129,disc,Lorenzo,Jeremy,1,7,2,,,7,true,[2022-07-27 13:00(22.604)],424,background black - foreground green,bg opacity .2,"Value Set 0,1,2,3,4,5,6,7,8,9"
130,disc,Lorenzo,Jeremy,5,3,2,,,5,true,[2022-07-27 13:00(32.902)],556,background black - foreground green,bg opacity .2,"Value Set 0,1,2,3,4,5,6,7,8,9"
131,disc,Lorenzo,Jeremy,1,2,9,,,9,true,[2022-07-27 13:00(36.365)],448,background black - foreground green,bg opacity .2,"Value Set 0,1,2,3,4,5,6,7,8,9"
132,disc,Lorenzo,Jeremy,5,2,3,,,5,true,[2022-07-27 13:00(41.610)],473,background black - foreground green,bg opacity .2,"Value Set 0,1,2,3,4,5,6,7,8,9"
133,disc,Lorenzo,Jeremy,3,9,8,,,9,true,[2022-07-27 13:00(45.709)],415,background black - foreground green,bg opacity .2,"Value Set 0,1,2,3,4,5,6,7,8,9"
134,rect,Lorenzo,Jeremy,2,6,7,,,7,true,[2022-07-27 13:01(08.618)],1659,background black - foreground green,bg opacity .2,"Value Set 0,1,2,3,4,5,6,7,8,9"
135,rect,Lorenzo,Jeremy,5,8,6,,,8,true,[2022-07-27 13:01(12.877)],507,background black - foreground green,bg opacity .2,"Value Set 0,1,2,3,4,5,6,7,8,9"
136,rect,Lorenzo,Jeremy,6,4,7,,,7,true,[2022-07-27 13:01(16.348)],490,background black - foreground green,bg opacity .2,"Value Set 0,1,2,3,4,5,6,7,8,9"
137,rect,Lorenzo,Jeremy,6,8,9,,,9,true,[2022-07-27 13:01(22.745)],449,background black - foreground green,bg opacity .2,"Value Set 0,1,2,3,4,5,6,7,8,9"
138,rect,Lorenzo,Jeremy,2,4,6,,,6,true,[2022-07-27 13:01(29.173)],626,background black - foreground green,bg opacity .2,"Value Set 0,1,2,3,4,5,6,7,8,9"
139,heap,Lorenzo,Jeremy,9,5,1,,,5,false,[2022-07-27 13:02(00.921)],834,background black - foreground green,bg opacity .2,"Value Set 0,1,2,3,4,5,6,7,8,9"
140,heap,Lorenzo,Jeremy,4,8,0,,,8,true,[2022-07-27 13:02(02.456)],457,background black - foreground green,bg opacity .2,"Value Set 0,1,2,3,4,5,6,7,8,9"
141,heap,Lorenzo,Jeremy,4,6,3,,,6,true,[2022-07-27 13:02(10.787)],567,background black - foreground green,bg opacity .2,"Value Set 0,1,2,3,4,5,6,7,8,9"
142,heap,Lorenzo,Jeremy,0,6,7,,,6,false,[2022-07-27 13:02(17.164)],507,background black - foreground green,bg opacity .2,"Value Set 0,1,2,3,4,5,6,7,8,9"
143,heap,Lorenzo,Jeremy,2,9,1,,,9,true,[2022-07-27 13:02(18.218)],415,background black - foreground green,bg opacity .2,"Value Set 0,1,2,3,4,5,6,7,8,9"
144,rect,Lorenzo,Jeremy,2,3,8,,,8,true,[2022-07-27 13:02(22.536)],630,background black - foreground green,bg opacity .2,"Value Set 0,1,2,3,4,5,6,7,8,9"
145,rect,Lorenzo,Jeremy,9,2,0,,,9,true,[2022-07-27 13:02(28.383)],639,background black - foreground green,bg opacity .2,"Value Set 0,1,2,3,4,5,6,7,8,9"
146,rect,Lorenzo,Jeremy,1,6,3,,,6,true,[2022-07-27 13:02(35.220)],1267,background black - foreground green,bg opacity .2,"Value Set 0,1,2,3,4,5,6,7,8,9"
147,rect,Lorenzo,Jeremy,9,6,4,,,9,true,[2022-07-27 13:02(39.886)],415,background black - foreground green,bg opacity .2,"Value Set 0,1,2,3,4,5,6,7,8,9"
148,rect,Lorenzo,Jeremy,9,8,5,,,9,true,[2022-07-27 13:02(47.100)],1057,background black - foreground green,bg opacity .2,"Value Set 0,1,2,3,4,5,6,7,8,9"
149,dice,Lorenzo,Jeremy,1,6,4,,,6,true,[2022-07-27 13:03(05.254)],641,background black - foreground green,bg opacity .2,"Value Set 0,1,2,3,4,5,6,7,8,9"
150,dice,Lorenzo,Jeremy,0,5,4,,,5,true,[2022-07-27 13:03(10.71)],482,background black - foreground green,bg opacity .2,"Value Set 0,1,2,3,4,5,6,7,8,9"
151,dice,Lorenzo,Jeremy,3,4,6,,,6,true,[2022-07-27 13:03(13.854)],763,background black - foreground green,bg opacity .2,"Value Set 0,1,2,3,4,5,6,7,8,9"
